variant,date_num,prob,SE,df,asymp.LCL,asymp.UCL,date,totcases,cases,smoothed_totcases,smoothed_cases
Omicron,18822,1.7455642419405863e-12,4.557851717399226e-12,NA,-7.187660971035927e-12,1.0678789454917099e-11,2021-07-14,17489,NA,15239.79021720712,NA
Delta,18823,0.9106616455227196,0.003035997285971205,NA,0.9047112001850547,0.9166120908603844,2021-07-15,16435,14966.724144165895,14733.794578171752,13417.501615351612
Beta,18823,0.038304941061781735,0.0019088041769910733,NA,0.034563753621339614,0.042046128502223855,2021-07-15,16435,629.5417063503828,14733.794578171752,564.3771329332682
Alpha,18823,0.005567473961045879,7.793400743605981e-4,NA,0.004039995483590339,0.007094952438501419,2021-07-15,16435,91.50143454978902,14733.794578171752,82.03001766137018
C.1.2,18823,0.021337649067919174,0.0016469375153569255,NA,0.01810971085303172,0.02456558728280663,2021-07-15,16435,350.6842624312516,14733.794578171752,314.38453814783907
Other,18823,0.024128290384407503,0.0014166154327838283,NA,0.021351775156207578,0.026904805612607427,2021-07-15,16435,396.5484524677373,14733.794578171752,355.50127404633685
Omicron,18823,2.1260845893797182e-12,5.510949482794268e-12,NA,-8.675177917516683e-12,1.292734709627612e-11,2021-07-15,16435,NA,14733.794578171752,NA
Delta,18824,0.9133229811437542,0.0029764765926372744,NA,0.9074891942213587,0.9191567680661498,2021-07-16,15939,14557.454996450298,14231.151105814324,12997.637353069573
Beta,18824,0.0362432322574155,0.001837771917660001,NA,0.03264126548700279,0.03984519902782821,2021-07-16,15939,577.6808789509456,14231.151105814324,515.7829148184039
Alpha,18824,0.005266921425191815,7.542398820512377e-4,NA,0.003788638420667651,0.006745204429715979,2021-07-16,15939,83.94946059613234,14231.151105814324,74.95435466435565
C.1.2,18824,0.021541916563267195,0.0016620630810550339,NA,0.018284332784365653,0.024799500342168736,2021-07-16,15939,343.3566081019158,14231.151105814324,306.56626972069984
Other,18824,0.023624948607780225,0.0013915390480113744,NA,0.02089758219059678,0.02635231502496367,2021-07-16,15939,376.558055859409,14231.151105814324,336.2102135044181
Omicron,18824,2.5910178385832612e-12,6.666623342894622e-12,NA,-1.0475323811984215e-11,1.5657359489150736e-11,2021-07-16,15939,NA,14231.151105814324,NA
Delta,18825,0.9158330978760653,0.002921349505085045,NA,0.9101073580598447,0.9215588376922859,2021-07-17,14701,13463.662371876035,13738.860191046586,12582.502890052345
Beta,18825,0.034300851367354536,0.0017697679334446532,NA,0.03083216995680914,0.037769532777899933,2021-07-17,14701,504.25681595147904,13738.860191046586,471.2546013699531
Alpha,18825,0.004982780705033751,7.29921191137308e-4,NA,0.003552161458852051,0.006413399951215451,2021-07-17,14701,73.25185914470117,13738.860191046586,68.45772746910325
C.1.2,18825,0.02174159695993249,0.001677701027648373,NA,0.018453363368915843,0.025029830550949136,2021-07-17,14701,319.6232169079675,13738.860191046586,298.70476096259597
Other,18825,0.023141673088454464,0.0013674182360607049,NA,0.020461582593972193,0.025821763582936735,2021-07-17,14701,340.20573607336905,13738.860191046586,317.94021114918115
Omicron,18825,3.1594243368841676e-12,8.068647045944728e-12,NA,-1.2654833277132994e-11,1.8973681950901327e-11,2021-07-17,14701,NA,13738.860191046586,NA
Delta,18826,0.9182005023683266,0.002870458573639985,NA,0.9125745069448781,0.9238264977917752,2021-07-18,11215,10297.618634060784,13263.00977654725,12178.102239741711
Beta,18826,0.03247072691157023,0.0017046871446622345,NA,0.02912960150312383,0.03581185232001663,2021-07-18,11215,364.1592023132601,13263.00977654725,430.6595684797518
Alpha,18826,0.004714188534079431,7.063585152639245e-4,NA,0.003329751283988953,0.0060986257841699094,2021-07-18,11215,52.86962440970082,13263.00977654725,62.52432861598244
C.1.2,18826,0.021936781886998928,0.0016937426152061068,NA,0.018617107362114277,0.02525645641188358,2021-07-18,11215,246.02100886269298,13263.00977654725,290.9477526332514
Other,18826,0.022677800295170084,0.001344247884197809,NA,0.02004312285584821,0.02531247773449196,2021-07-18,11215,254.33153031033248,13263.00977654725,300.7758870254269
Omicron,18826,3.854743011942113e-12,9.770405003408383e-12,NA,-1.5294898909108257e-11,2.3004384932992483e-11,2021-07-18,11215,NA,13263.00977654725,NA
Delta,18827,0.9204332540161276,0.0028236332981232764,NA,0.914899034446258,0.9259674735859973,2021-07-19,7209,6635.403328202264,12808.835373460326,11789.67802295097
Beta,18827,0.030746185663149572,0.0016424235297666514,NA,0.027527094697445787,0.03396527662885336,2021-07-19,7209,221.64925244564526,12808.835373460326,393.822830521129
Alpha,18827,0.004460319981811449,6.835276572746305e-4,NA,0.003120630391116136,0.005800009572506762,2021-07-19,7209,32.15444674887873,12808.835373460326,57.13150435997841
C.1.2,18827,0.02212755978288114,0.0017100816568462974,NA,0.018775861324839813,0.025479258240922467,2021-07-19,7209,159.51757847479013,12808.835373460326,283.42827047532603
Other,18827,0.022232680551324484,0.0013220226502885953,NA,0.019641563770012648,0.02482379733263632,2021-07-19,7209,160.2753940944982,12808.835373460326,284.77474509264846
Omicron,18827,4.705813865954362e-12,1.1837034072030797e-11,NA,-1.8494346598999493e-11,2.790597433090822e-11,2021-07-19,7209,NA,12808.835373460326,NA
Delta,18828,0.922538981714364,0.002780692125325165,NA,0.9170889252966326,0.9279890381320954,2021-07-20,8928,8236.428028745842,12380.803288700745,11421.773658763834
Beta,18828,0.029120935145012135,0.0015828708040040707,NA,0.026018565376984198,0.03222330491304007,2021-07-20,8928,259.9917089746683,12380.803288700745,360.54056961340734
Alpha,18828,0.0042203878439088715,6.614055821869557e-4,NA,0.0029240567236486917,0.005516718964169051,2021-07-20,8928,37.679622670418404,12380.803288700745,52.2517916974596
C.1.2,18828,0.022314015857998477,0.0017266154838578018,NA,0.01892991169448799,0.025698120021508966,2021-07-20,8928,199.2195335802104,12380.803288700745,276.2654409188281
Other,18828,0.021805679432968492,0.0013007370485378963,NA,0.01925628166447729,0.024355077201459695,2021-07-20,8928,194.6811059775427,12380.803288700745,269.9718276360505
Omicron,18828,5.748142966858716e-12,1.4348049265006928e-11,NA,-2.237351684096125e-11,3.386980277467868e-11,2021-07-20,8928,NA,12380.803288700745,NA
Delta,18829,0.9245249010994837,0.002741444551519816,NA,0.9191517685128913,0.9298980336860762,2021-07-21,16240,15014.284393855616,11982.71100375938,11078.314705654335
Beta,18829,0.027589046059433308,0.00152592302483434,NA,0.024598291887577582,0.030579800231289034,2021-07-21,16240,448.0461080051969,11982.71100375938,330.59156579959586
Alpha,18829,0.003993641860822517,6.399703047602141e-4,NA,0.002739323112317375,0.005247960609327658,2021-07-21,16240,64.85674381975767,11982.71100375938,47.85465627075205
C.1.2,18829,0.022496232090602607,0.0017432457446234894,NA,0.01907953321493786,0.025912930966267355,2021-07-21,16240,365.33880915138633,11982.71100375938,269.5658478151887
Other,18829,0.021396178882632493,0.0012803855278955556,NA,0.0188866693616309,0.023905688403634086,2021-07-21,16240,347.4739450539517,11982.71100375938,256.38422813532446
Omicron,18829,7.025468288363891e-12,1.7400564119680512e-11,NA,-2.7079010696889816e-11,4.11299472736176e-11,2021-07-21,16240,NA,11982.71100375938,NA
Delta,18830,0.9263978320516212,0.002705693291127039,NA,0.9210947706478005,0.9317008934554418,2021-07-22,14858,13764.418988622987,11617.799744385258,10762.704496408382
Beta,18830,0.026144934817002745,0.001471475126509407,NA,0.023260896564897788,0.029028973069107702,2021-07-22,14858,388.4614415110268,11617.799744385258,303.7466170339437
Alpha,18830,0.0037793677987502505,6.192007903403511e-4,NA,0.0025657565504844256,0.004992979047016075,2021-07-22,14858,56.153846753831225,11617.799744385258,43.90793824625854
C.1.2,18830,0.0226742872505311,0.001759879052720645,NA,0.01922498769005217,0.02612358681101003,2021-07-22,14858,336.8945599683911,11617.799744385258,263.42532862333815
Other,18830,0.021003578073502987,0.0012609625431018506,NA,0.018532136903169325,0.02347501924383665,2021-07-22,14858,312.0711630161074,11617.799744385258,244.01536397351882
Omicron,18830,8.591698983789993e-12,2.1113242074946298e-11,NA,-3.2789495079980465e-11,4.997289304756045e-11,2021-07-22,14858,NA,11617.799744385258,NA
Delta,18831,0.9281642162642741,0.0026732364688315776,NA,0.9229247690632052,0.9334036634653431,2021-07-23,13719,12733.484882929577,11288.875501647835,10477.930282491927
Beta,18831,0.0247833463010587,0.0014194233869727845,NA,0.022001327583778183,0.027565365018339217,2021-07-23,13719,340.0027279042243,11288.875501647835,279.77611090687606
Alpha,18831,0.0035768864226637005,5.99076867688063e-4,NA,0.00240271733802403,0.004751055507303371,2021-07-23,13719,49.07130483252331,11288.875501647835,40.379025508985016
C.1.2,18831,0.022848256946271264,0.0017764275014405325,NA,0.019366523022301345,0.026329990870241182,2021-07-23,13719,313.45523704589544,11288.875501647835,257.93112809611665
Other,18831,0.02062729405521884,0.001242462618346874,NA,0.018192112071121633,0.02306247603931605,2021-07-23,13719,282.9858471435473,11288.875501647835,232.858954525246
Omicron,18831,1.0513318427917815e-11,2.563114682865574e-11,NA,-3.972280623870545e-11,6.074944309454108e-11,2021-07-23,13719,NA,11288.875501647835,NA
Delta,18832,0.9298301347219441,0.0026438697914260233,NA,0.9246482451509357,0.9350120242929525,2021-07-24,12056,11210.032104207758,10998.436044752712,10226.6772692231
Beta,18832,0.023499336977237793,0.0013696658309121136,NA,0.020814841277794923,0.026183832676680664,2021-07-24,12056,283.3080065975788,10998.436044752712,258.4559548382424
Alpha,18832,0.0033855523870859393,5.795791525598891e-4,NA,0.0022495981218783115,0.004521506652293567,2021-07-24,12056,40.816219578708086,10998.436044752712,37.235781405524584
C.1.2,18832,0.02301821369122673,0.0017928090621830996,NA,0.019504372498190828,0.026532054884262635,2021-07-24,12056,277.5075842614295,10998.436044752712,253.16435114740847
Other,18832,0.020266762209633082,0.0012248804035748851,NA,0.01786604073325742,0.022667483686008745,2021-07-24,12056,244.33608519933645,10998.436044752712,222.9026879968606
Omicron,18832,1.2872363505310344e-11,3.1131698667422055e-11,NA,-4.8144644660390467e-11,7.388937167101116e-11,2021-07-24,12056,NA,10998.436044752712,NA
Delta,18833,0.9314013249551008,0.0026173886567373893,NA,0.9262713374543518,0.9365313124558498,2021-07-25,9718,9051.35807591367,10748.802768209172,10011.449139991078
Beta,18833,0.022288258434781612,0.0013221025730325757,NA,0.019696985007770028,0.024879531861793196,2021-07-25,9718,216.5972954692077,10748.802768209172,239.57209396234202
Alpha,18833,0.0032047530667524055,5.606889808743713e-4,NA,0.002105822857710171,0.00430368327579464,2021-07-25,9718,31.143790302699877,10748.802768209172,34.44725863533509
C.1.2,18833,0.023184226985600045,0.0018089478838903047,NA,0.019638754283265104,0.026729699687934986,2021-07-25,9718,225.30431784606122,10748.802768209172,249.20268320160756
Other,18833,0.019921436541995047,0.0012082107236026868,NA,0.017553387037998705,0.02228948604599139,2021-07-25,9718,193.59652031510785,10748.802768209172,214.13159224929973
Omicron,18833,1.5770120263959452e-11,3.7831991937812264e-11,NA,-5.837922139756225e-11,8.991946192548116e-11,2021-07-25,9718,NA,10748.802768209172,NA
Delta,18834,0.9328831979667961,0.002593590160921037,NA,0.9277998546607334,0.9379665412728587,2021-07-26,5667,5286.649082877833,10542.257531344905,9834.694919630576
Beta,18834,0.021145741426600417,0.001276636105919292,NA,0.018643580637635142,0.023647902215565692,2021-07-26,5667,119.83291666454457,10542.257531344905,222.9238518104502
Alpha,18834,0.0030339073461100046,5.423883503827706e-4,NA,0.0019708457137256824,0.004096968978494327,2021-07-26,5667,17.193152930405397,10542.257531344905,31.984232568930828
C.1.2,18834,0.02334636341073325,0.0018247745099672923,NA,0.019769871091290633,0.02692285573017587,2021-07-26,5667,132.30384144862535,10542.257531344905,246.12337549631775
Other,18834,0.019590789830428532,0.0011924486202268476,NA,0.01725363348136943,0.021927946179487633,2021-07-26,5667,111.0210059690385,10542.257531344905,206.53115163483037
Omicron,18834,1.9331710569668225e-11,4.599778832524615e-11,NA,-7.082229791631117e-11,1.0948571905564762e-10,2021-07-26,5667,NA,10542.257531344905,NA
Delta,18835,0.9342808547469764,0.0025722749705182728,NA,0.9292392884464268,0.9393224210475261,2021-07-27,7733,7224.793849758368,10380.958682353194,9698.730950841988
Beta,18835,0.020067680458250078,0.0012331715369773815,NA,0.017650708659014507,0.022484652257485648,2021-07-27,7733,155.18337298364784,10380.958682353194,208.32176168776067
Alpha,18835,0.002872464383778703,5.24659869844877e-4,NA,0.0018441499347492721,0.0039007788328081342,2021-07-27,7733,22.212767079760713,10380.958682353194,29.818934084537844
C.1.2,18835,0.023504686733161452,0.0018402260274537592,NA,0.019897909995938868,0.027111463470384036,2021-07-27,7733,181.76174250753752,10380.958682353194,244.0011818186043
Other,18835,0.019274313654121546,0.0011775893875634114,NA,0.016966280865920683,0.02158234644232241,2021-07-27,7733,149.0482674873219,10380.958682353194,200.08585367415176
Omicron,18835,2.3711787519561777e-11,5.5954574107480096e-11,NA,-8.595716250137663e-11,1.333807375405002e-10,2021-07-27,7733,NA,10380.958682353194,NA
Delta,18836,0.9355991023092022,0.002553249032634823,NA,0.9305948261616762,0.9406033784567281,2021-07-28,17302,16187.735668153817,10263.207921706327,9602.248118361133
Beta,18836,0.019050218961707152,0.0011916167788274847,NA,0.01671469299183165,0.021385744931582653,2021-07-28,17302,329.60688847545714,10263.207921706327,195.51635815803294
Alpha,18836,0.00271990236559524,5.074867148013872e-4,NA,0.0017252466819519714,0.003714558049238509,2021-07-28,17302,47.059750729528844,10263.207921706327,27.914923504844847
C.1.2,18836,0.023659258015997515,0.0018552461621838684,NA,0.020023042355660978,0.027295473676334052,2021-07-28,17302,409.352482192789,10263.207921706327,242.8198842914796
Other,18836,0.018971518318396243,0.0011636286009290599,NA,0.016690848169194555,0.02125218846759793,2021-07-28,17302,328.2452099448918,10263.207921706327,194.708637092161
Omicron,18836,2.9101611272857565e-11,6.810116037605017e-11,NA,-1.0437421036958695e-10,1.6257743291530206e-10,2021-07-28,17302,NA,10263.207921706327,NA
Delta,18837,0.9368424692004038,0.002536325104046319,NA,0.9318713633433883,0.9418135750574194,2021-07-29,13626,12765.415485324702,10184.254228287577,9541.041878193586
Beta,18837,0.01808973507780671,0.0011518826975548092,NA,0.01583208647618444,0.020347383679428982,2021-07-29,13626,246.49073017019424,10184.254228287577,184.2304609547551
Alpha,18837,0.002575727257654014,4.90852589112083e-4,NA,0.001613673861276094,0.0035377806540319336,2021-07-29,13626,35.096859612793594,10184.254228287577,26.231861214678457
C.1.2,18837,0.02381013573559223,0.0018697853315376653,NA,0.020145423826957123,0.027474847644227335,2021-07-29,13626,324.4369095331797,10184.254228287577,242.4884755413063
Other,18837,0.018681932692805436,0.0011505621396516205,NA,0.016426872337112916,0.020936993048497957,2021-07-29,13626,254.56001487216687,10184.254228287577,190.26155201928768
Omicron,18837,3.5737844356988134e-11,8.292641748817554e-11,NA,-1.2679494728676837e-10,1.9827063600074465e-10,2021-07-29,13626,NA,10184.254228287577,NA
Delta,18838,0.9380152204479115,0.002521324087643762,NA,0.9330735160427764,0.9429569248530466,2021-07-30,12885,12086.32611547134,10139.795954768444,9511.282937808963
Beta,18838,0.01718282806114807,0.0011138832230094976,NA,0.014999657061066058,0.019365999061230082,2021-07-30,12885,221.40073956789288,10139.795954768444,174.2303704659109
Alpha,18838,0.0024394715688236955,4.747416915239129e-4,NA,0.0015089949514772022,0.003369948186170189,2021-07-30,12885,31.432591164293317,10139.795954768444,24.735743945331137
C.1.2,18838,0.023957375901705293,0.0018838006647937564,NA,0.02026519444465692,0.027649557358753667,2021-07-30,12885,308.6907884934727,10139.795954768444,242.92290325497834
Other,18838,0.01840510397649784,0.00113838620416472,NA,0.016173908015837728,0.020636299937157952,2021-07-30,12885,237.14976473717468,10139.795954768444,186.6239988479854
Omicron,18838,4.3913489826189596e-11,1.010298738245348e-10,NA,-1.541014242325245e-10,2.419284038849037e-10,2021-07-30,12885,NA,10139.795954768444,NA
Delta,18839,0.9391213719194453,0.002508076171860517,NA,0.9342056329521157,0.944037110886775,2021-07-31,12357,11604.722792808587,10125.967227931851,9509.512235106702
Beta,18839,0.01632630531293225,0.0010775354251850494,NA,0.014214374687503499,0.018438235938360997,2021-07-31,12357,201.7441547519038,10125.967227931851,165.3196325519616
Alpha,18839,0.002310693130528007,4.591386866013341e-4,NA,0.0014107978408803693,0.003210588420175645,2021-07-31,12357,28.553235013934586,10125.967227931851,23.398002913533855
